# Recorded using POD_Data_Capture.py
# Recoreded on:     2022-08-02 11:24:52.233075
# Device address:   
# Device ID:        00:3c:84:dd:2c:01

ECG_LOD,ECG_1,ECG_2,A_X,A_Y,A_Z,G_X,G_Y,G_Z,M_X,M_Y,M_Z,tstamp
0,-0.1680089664627425,-0.2080909150407848,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.547434
0,-0.16807226218033514,-0.20810271301807762,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.549434
0,-0.16817749669312168,-0.20808497299382717,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.551434
0,-0.1681413277116402,-0.2083053454309965,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.553434
0,-0.16817026289682538,-0.20846681409832452,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.555434
0,-0.16826946924603173,-0.20858470775462964,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.557434
0,-0.16818326650683418,-0.20877683393959431,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.559434
0,-0.1682345058972663,-0.20873851204254848,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.561434
0,-0.16814193052799825,-0.20885089423500885,0.12255859375,-0.23046875,0.98779296875,0.02392578125,0.08642578125,0.0126953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.563434
0,-0.16809284405313055,-0.20889489982914464,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.565434
0,-0.168034801449515,-0.2089585400132275,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.567434
0,-0.16789796213624333,-0.2091208698467813,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.569434
0,-0.16786075975529097,-0.20915402474647268,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.571434
0,-0.1678493923611111,-0.20917503720238093,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.573434
0,-0.1677677538029101,-0.209284233079806,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.575434
0,-0.1678207155257936,-0.20924651399911814,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.577434
0,-0.16771651441247798,-0.2093971319720018,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.579434
0,-0.16772150917658726,-0.20937534446649028,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.581434
0,-0.1677370962852734,-0.20935088734567905,0.123046875,-0.240234375,0.99169921875,0.04052734375,0.1328125,0.01953125,0.67529296875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.583434
0,-0.16770790275022046,-0.2094099633487654,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.585434
0,-0.16779178034060843,-0.2093329750881834,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.587434
0,-0.1677839437279541,-0.20934434248236328,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.589434
0,-0.16775130552799822,-0.20936139357363318,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.591434
0,-0.16780598958333334,-0.20928121899801583,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.593434
0,-0.16775182222773366,-0.209343395199515,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.595434
0,-0.167850425760582,-0.20922498484347446,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.597434
0,-0.16783268573633162,-0.20922119571208111,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.599434
0,-0.1677960861717372,-0.20923256310626104,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.601434
0,-0.16782734650573192,-0.2091744343860229,0.1142578125,-0.2197265625,1.00146484375,0.0576171875,0.154296875,0.041015625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.603434
0,-0.16774932484567903,-0.209264167906746,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.605434
0,-0.16773261822089944,-0.20921146453373016,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.607434
0,-0.1678046978339947,-0.20911449721671072,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.609434
0,-0.16777197351741618,-0.20912956762566134,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.611434
0,-0.16783716380070546,-0.2090610187940917,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.613434
0,-0.1677472580467372,-0.20902700272817462,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.615434
0,-0.16775354456018518,-0.20911811411485887,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.617434
0,-0.16781296502976192,-0.20904258983686066,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.619434
0,-0.16779556947200178,-0.20906515239197535,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.621434
0,-0.16784672274581122,-0.2089848055831129,0.11376953125,-0.20849609375,1.01171875,0.0341796875,0.203125,0.087890625,0.69091796875,0.07470703125,-0.07568359375,2022-08-02T11:24:23.623434
0,-0.16783828331679893,-0.20898273878417103,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.625434
0,-0.16774596629739857,-0.20907540027006172,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.627434
0,-0.1677953972387566,-0.2090450011022928,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.629434
0,-0.16774682746362438,-0.20909227912808645,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.631434
0,-0.16781322337962964,-0.20912965374228393,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.633434
0,-0.16784336419753085,-0.2090462067350088,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.635434
0,-0.16779401937279537,-0.20915169959766308,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.637434
0,-0.16782381572420632,-0.2091229366457231,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.639434
0,-0.16776990671847444,-0.20917874021715163,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.641434
0,-0.1677485497960758,-0.209140590553351,0.14990234375,-0.21337890625,0.9541015625,-0.09619140625,0.4296875,0.1796875,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.643434
0,-0.16782820767195766,-0.2090252803957231,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.645434
0,-0.167770595651455,-0.2090185632991622,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.647434
0,-0.16778850790895058,-0.20897274925595233,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.649434
0,-0.16782993000440918,-0.20897567722111995,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.651434
0,-0.16774510513117286,-0.2090738501708554,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.653434
0,-0.16782786320546733,-0.20897619392085537,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.655434
0,-0.16780056423611114,-0.20902975846009694,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.657434
0,-0.16783699156746026,-0.20897714120370373,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.659434
0,-0.1678397472993827,-0.20892047646604942,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.661434
0,-0.16774277998236328,-0.2090108128031305,0.0810546875,-0.263671875,1.02490234375,-0.220703125,0.7177734375,0.25634765625,0.68701171875,0.08251953125,-0.07666015625,2022-08-02T11:24:23.663434
0,-0.16773907696759258,-0.2089035976080247,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.665434
0,-0.16774286609898592,-0.20889136904761904,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.667434
0,-0.1677158254794974,-0.20893425512566138,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.669434
0,-0.16779453607253086,-0.20881773933531747,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.671434
0,-0.16771083071538803,-0.2089277102623457,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.673434
0,-0.16772572889109344,-0.20888473806768082,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.675434
0,-0.1677076444003527,-0.20891238150352734,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.677434
0,-0.16768379009589945,-0.20896267361111115,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.679434
0,-0.16777119846781302,-0.20887035659171077,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.681434
0,-0.16776250068893298,-0.20898954199735448,0.0947265625,-0.2607421875,1.00390625,-0.326171875,0.71484375,0.24658203125,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.683434
0,-0.16772659005731919,-0.20904879023368603,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.685434
0,-0.16779333043981476,-0.2090388007054674,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.687434
0,-0.1677269345238095,-0.209197513640873,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.689434
0,-0.1678263992228836,-0.20912276441247793,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.691434
0,-0.1678033199680335,-0.20918907421186067,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.693434
0,-0.16780943424823633,-0.20919234664351852,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.695434
0,-0.167842933614418,-0.20917081748787475,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.697434
0,-0.16774648299713404,-0.2092680431547619,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.699434
0,-0.1677476886298501,-0.2092266210593033,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.701434
0,-0.16777223186728393,-0.2091872657627866,0.08740234375,-0.310546875,1.0341796875,-0.48876953125,0.93896484375,0.419921875,0.71826171875,0.06689453125,-0.07080078125,2022-08-02T11:24:23.703434
0,-0.16771341421406524,-0.2092125840498236,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.705434
0,-0.16778532159391532,-0.2091041632220018,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.707434
0,-0.16770953896604937,-0.2091303426752645,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.709434
0,-0.1677252983079806,-0.2092182677469136,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.711434
0,-0.16775044436177253,-0.20920491967041446,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.713434
0,-0.16772288704254848,-0.20926304839065255,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.715434
0,-0.16779505277226628,-0.20914231288580246,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.717434
0,-0.1677812741126543,-0.20916556437389772,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.719434
0,-0.16771573936287473,-0.20920681423611107,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.721434
0,-0.16773683793540564,-0.2091557470789242,0.017578125,-0.35888671875,0.94482421875,-0.55029296875,0.8896484375,0.86572265625,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.723434
0,-0.16764770723104055,-0.20922360697751324,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.725434
0,-0.16774166046626982,-0.2092025945216049,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.727434
0,-0.16769584642305996,-0.20908573426477076,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.729434
0,-0.1676538215112434,-0.20912793140983246,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.731434
0,-0.1676881820436508,-0.20907583085317458,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.733434
0,-0.16760998815035272,-0.20917615671847442,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.735434
0,-0.1676177386463845,-0.20918011808311285,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.737434
0,-0.1676747478505291,-0.2091064022541887,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.739434
0,-0.167634445271164,-0.20914859939925043,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.741434
0,-0.16766725570436505,-0.209054473930776,0.0615234375,-0.142578125,0.79296875,-0.1005859375,0.79638671875,1.3076171875,0.72607421875,0.07861328125,-0.06982421875,2022-08-02T11:24:23.743434
0,-0.16766294987323632,-0.2090356143904321,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.745434
0,-0.1675513427303792,-0.20913550967261907,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.747434
0,-0.16758355034722222,-0.2090896956294092,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.749434
0,-0.16753997533619927,-0.20920922550154322,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.751434
0,-0.16760163483796295,-0.20915066619819228,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.753434
0,-0.16759595114087297,-0.20917391768628746,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.755434
0,-0.16752860794201943,-0.2092916391093474,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.757434
0,-0.1675513427303792,-0.20923876350308643,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.759434
0,-0.16751680996472662,-0.20927717151675482,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.761434
0,-0.16751336529982366,-0.20929405037477955,-0.01611328125,-0.13916015625,0.91064453125,-0.01123046875,-0.01416015625,1.14111328125,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.763434
0,-0.16758337811397708,-0.20915213018077602,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.765434
0,-0.16751422646604938,-0.20920638365299823,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.767434
0,-0.16754901758156965,-0.20914954668209873,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.769434
0,-0.16749915605709872,-0.20923204640652557,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.771434
0,-0.16751801559744264,-0.20925805362654318,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.773434
0,-0.16759879298941796,-0.209169956321649,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.775434
0,-0.16756753265542332,-0.20920543637014988,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.777434
0,-0.16757734995039683,-0.20914214065255732,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.779434
0,-0.16759259259259257,-0.2091099330357143,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.781434
0,-0.1674865830302028,-0.20921301463293648,-0.08740234375,-0.21826171875,0.8173828125,1.2724609375,-0.6533203125,1.01806640625,0.73388671875,0.06689453125,-0.06787109375,2022-08-02T11:24:23.783434
0,-0.16756796323853615,-0.20912009479717814,0.1962890625,-0.0576171875,1.1611328125,3.18994140625,-1.427734375,0.81689453125,0.73779296875,0.04345703125,-0.07080078125,2022-08-02T11:24:23.785434
0,-0.16753076085758378,-0.20918416556437386,0.1962890625,-0.0576171875,1.1611328125,3.18994140625,-1.427734375,0.81689453125,0.73779296875,0.04345703125,-0.07080078125,2022-08-02T11:24:23.787434
0,-0.16756977168761025,-0.2091545414462081,0.1962890625,-0.0576171875,1.1611328125,3.18994140625,-1.427734375,0.81689453125,0.73779296875,0.04345703125,-0.07080078125,2022-08-02T11:24:23.789434
0,-0.16760163483796295,-0.209140590553351,0.1962890625,-0.0576171875,1.1611328125,3.18994140625,-1.427734375,0.81689453125,0.73779296875,0.04345703125,-0.07080078125,2022-08-02T11:24:23.791434
